,$\sigma ($$\bar{x}$$)$,$range ($$\bar{x}$$)$,$IQR ($$\bar{x}$$)$,$\sigma ($$\sigma$$)$,$range ($$\sigma$$)$,$IQR ($$\sigma$$)$,$\sigma ($min$)$,$range ($min$)$,$IQR ($min$)$,$\sigma ($$x_{10}$$)$,$range ($$x_{10}$$)$,$IQR ($$x_{10}$$)$,$\sigma ($$x_{20}$$)$,$range ($$x_{20}$$)$,$IQR ($$x_{20}$$)$,$\sigma ($$x_{30}$$)$,$range ($$x_{30}$$)$,$IQR ($$x_{30}$$)$,$\sigma ($$x_{40}$$)$,$range ($$x_{40}$$)$,$IQR ($$x_{40}$$)$,$\sigma ($median$)$,$range ($median$)$,$IQR ($median$)$,$\sigma ($$x_{60}$$)$,$range ($$x_{60}$$)$,$IQR ($$x_{60}$$)$,$\sigma ($$x_{70}$$)$,$range ($$x_{70}$$)$,$IQR ($$x_{70}$$)$,$\sigma ($$x_{80}$$)$,$range ($$x_{80}$$)$,$IQR ($$x_{80}$$)$,$\sigma ($$x_{90}$$)$,$range ($$x_{90}$$)$,$IQR ($$x_{90}$$)$,$\sigma ($max$)$,$range ($max$)$,$IQR ($max$)$,$\sigma ($$IQR$$)$,$range ($$IQR$$)$,$IQR ($$IQR$$)$,$\sigma ($$CV$$)$,$range ($$CV$$)$,$IQR ($$CV$$)$,$\sigma ($$\overline{\Delta x}$$)$,$range ($$\overline{\Delta x}$$)$,$IQR ($$\overline{\Delta x}$$)$,$\sigma ($$max(\Delta x)$$)$,$range ($$max(\Delta x)$$)$,$IQR ($$max(\Delta x)$$)$,$\sigma ($$\sigma(\Delta x)$$)$,$range ($$\sigma(\Delta x)$$)$,$IQR ($$\sigma(\Delta x)$$)$,$\sigma ($$\gamma_{1}$$)$,$range ($$\gamma_{1}$$)$,$IQR ($$\gamma_{1}$$)$,$\sigma ($$Kurt[X]$$)$,$range ($$Kurt[X]$$)$,$IQR ($$Kurt[X]$$)$,$\sigma ($$R_{XX}$$)$,$range ($$R_{XX}$$)$,$IQR ($$R_{XX}$$)$,$||X_{train}||$,$||x_{train}^{i}||$,$||X_{test}||$,$||x_{test}^{i}||$,$||Y_{C}||$,$min(||I_{c}||)$,$max(||I_{c}||)$,$mean(||I_{c}||)$,$std(||I_{c}||)$
CBF,1.7153533082641536e-10,1.649479626372873e-10,1.649480276503522e-10,3.6306018281989724e-10,3.139083194091682e-10,2.342669092287285e-10,0.02235158908961449,0.021960429518906404,0.021960429518906404,0.06547474688678252,0.06474826469296141,0.06474826469296151,0.059838379486175736,0.058545076192945335,0.058545076192945245,0.017096668337378513,0.016524991716045923,0.016524991716045993,0.047195233404109645,0.04518211051481495,0.0451821105148149,0.1055045957288146,0.09815214641088132,0.09815214641088145,0.10876608958519471,0.10781702009443608,0.10781702009443593,0.08894086733301845,0.08976673519621342,0.0897667351962134,0.011412470754045775,0.011913122160506174,0.011913122160506176,0.08942561149357454,0.08880994453144149,0.08874579809649982,0.24515178614399305,0.22385990977723275,0.23987255724002554,0.17198980032831107,0.16596517533843086,0.1185587707881037,3.1168358550120496e-10,1.5375758948667346e-10,2.4263212930959494e-10,0.002473216199864075,0.002389747103976166,0.0023897471039761656,0.5384167026577517,0.37112918997027483,0.5786681901894553,0.2674565637955611,0.19572269767180686,0.9198373352798411,0.1525496350289308,0.11694662729358099,0.14069288203840702,0.004996449759566486,0.00476038599055898,0.00476038599055898,0.17079891949123363,0.08795157318504751,0.25197631709513163,0.0015712682379349046,0.039943442912689996,0.052443384982121574,0.039943442912689996,0.017241379310344827,0.003943661971830986,0.004573804573804574,0.0049532195927352776,0.0025824398390370804
Car,1.2376801095297752e-10,1.42818880617921e-10,1.5913898027494298e-10,2.2788400768711992e-10,2.510284351472054e-10,9.619031276075909e-11,0.03358385293458785,0.042588423158712634,0.02773717246423694,0.016168103038420752,0.018851794617966683,0.021949583540234113,0.006391165176587177,0.0076895370320013,0.006563497207721223,0.012179032008508362,0.013672244726186309,0.017934414106860745,0.026590127135640677,0.03322113566827572,0.017276646451585897,0.03053927363973957,0.03450208417802145,0.04413070488033013,0.025968947599219406,0.028793541587790083,0.0390451059329648,0.012124187996699266,0.014778513811932613,0.0147457593201064,0.018556306535785487,0.02134826853217037,0.017337629589965462,0.03628668806886031,0.039791919295431494,0.055107786451330895,0.02476622682419585,0.026901331053114628,0.019377907970258002,0.04136332289981081,0.04918274228099212,0.024808443521012042,2.371058745646834e-10,1.5866793891570964e-10,2.2024889864560024e-10,0.00019913901096054766,0.00021046756345761123,0.0003361060620011338,0.0034156381119912517,0.0023358877097924007,0.006396038270978392,0.004205572029318294,0.0042131437587263855,0.015911296331414287,0.0223204291000078,0.020372030294497825,0.029485194885506907,0.0005213154649564867,0.0005635814753782793,0.0006685846563986835,0.0001081877832844715,7.42477517355987e-05,0.0001684963235576431,0.0049382716049382715,0.19865676917638742,0.0023837902264600714,0.19865676917638742,0.034482758620689655,0.005633802816901409,0.006652806652806653,0.007705008255365988,0.003496640071666525
Chinatown,0.10761124341041006,0.0793859332296971,0.07938593322969703,0.16119949539986284,0.10020029807386725,0.07477852440897502,0.012134309147437407,0.00894542677446043,0.008945426774460427,0.026322454609609268,0.019391696657566154,0.01939169665756621,0.0654297369712719,0.048207924230903546,0.048207924230903546,0.06003116697225287,0.044221609720519445,0.04422160972051944,0.11850635783382109,0.08729949882797719,0.0872994988279772,0.1768399897838591,0.1303358173020439,0.13033581730204405,0.1730934841907919,0.1277463428714196,0.12774634287141962,0.16832176112981825,0.12432371682888883,0.12432371682888894,0.13098177660134003,0.09683454632638284,0.09683454632638298,0.12924247801535815,0.09550368877228875,0.09543470752034827,0.10497717541656616,0.07154059285082368,0.07665787487661997,0.17383878082152152,0.11945996040195205,0.08533733679231344,0.18560486751591515,0.07344769538047871,0.11590168181921331,0.14852187760032462,0.11233326161921249,0.11233326161921252,0.09507398204081685,0.04639201067315597,0.07233486769832122,0.01350594926082952,0.007719169016695643,0.03627775390056349,0.027275967895346163,0.01588821492949229,0.01911434985862659,0.00028792207821715506,0.0002036071556539844,0.00020360715565398443,0.02002901822135028,0.008092500331091388,0.023185673087144476,0.0004489337822671156,0.003181336161187699,0.019249106078665076,0.003181336161187699,0.0,0.0050704225352112674,0.0037422037422037424,0.0049532195927352776,0.0
ChlorineConcentration,1.0872183738669657e-11,9.987567082996094e-12,9.987567082996094e-12,9.373746274643296e-11,8.611575747602736e-11,6.426741036723953e-11,0.0026242982225739052,0.002499847098337557,0.0024998470983374284,0.005776633969674686,0.005999887491920554,0.0059998874919206194,0.00545370565472517,0.0056767351537105075,0.005676735153710639,0.003921632423273092,0.004087777669479181,0.004087777669479181,0.0012860823429131107,0.0013078356564557483,0.0013078356564556175,0.001432857939574432,0.0014971141582398987,0.0014971141582398979,0.004523485883664133,0.004685298002185348,0.00468529800218561,0.007261126300544898,0.007676877629152974,0.007676877629152841,0.007028704479956957,0.007432775957938613,0.007432775957938743,0.002770250428436692,0.0025953749369412083,0.002593500326497166,0.016138025286300706,0.01490221569549459,0.01596816773033587,0.026997229712403082,0.026497918530434168,0.01892903522082527,4.234237532862233e-11,2.495606941006135e-11,3.938115971221501e-11,0.0023606885175218215,0.0023055975880151972,0.0023055975880152124,0.014481892294476738,0.010064504561262677,0.015692671977878728,0.009603478345522876,0.006877716480811483,0.032323182113135014,0.04071196477349239,0.0315415242108639,0.03794609599104027,0.012530656602211082,0.012382966594648891,0.012382966594648895,0.019226567920422252,0.010945764490790322,0.031360074833784155,0.050617283950617285,0.053375751148815834,0.22765196662693682,0.053375751148815834,0.017241379310344827,0.05070422535211268,0.10852390852390853,0.0851219959640433,0.11982864060408178
CinCECGTorso,8.432559095973518e-12,9.737136756981273e-12,1.1579737042524386e-11,1.7136568020286931e-10,1.832091820927671e-10,1.0333124354411185e-10,0.05523034038383294,0.0680837298221795,0.05800392883595173,0.006222287200476639,0.00773263354491752,0.005786489495010211,0.011623981973089429,0.014542084975774028,0.010158211767000502,0.010006033356244275,0.011159333823304252,0.014360523200276372,0.011989202162687085,0.012423919375887943,0.019343475998077977,0.010937394075715109,0.012324831665325772,0.01606442543831269,0.009302049436175215,0.011342147719121261,0.011111110430787845,0.003171063317073321,0.003975113749242295,0.00232485368242316,0.007757057402793634,0.009505339073233565,0.0083288097807952,0.026995288328412515,0.029724151417799473,0.04132241576473827,0.12383223815323322,0.1444642810493213,0.11446857945266507,0.025557134706951035,0.029385305040936796,0.020314231736006924,1.114114299167807e-10,7.493937819193566e-11,9.111643797566811e-11,5.388800129322362e-05,6.379378995931327e-05,4.240068487153884e-05,0.09632681961149372,0.07631014370677303,0.08144500575019627,0.016815729870155043,0.016402706995486602,0.05218310070303087,0.234374747048401,0.18785579562845897,0.3655039041958989,0.0759763078759822,0.07423015175897474,0.1212011089849861,0.004960036053789404,0.0032926285113409437,0.006035186751438227,0.0026936026936026937,0.5740544361965358,0.08104886769964244,0.5740544361965358,0.034482758620689655,0.0022535211267605635,0.00498960498960499,0.0049532195927352776,0.004595485373760342
Coffee,8.345032355273725e-12,6.156217142002983e-12,6.156217142002983e-12,4.276809047372149e-10,2.65842979401986e-10,1.983962934280234e-10,0.014722935102731394,0.01085376483047908,0.01085376483047908,0.004055037309006927,0.002987337412015882,0.0029873374120159466,0.013067240249432472,0.009627801623721066,0.009627801623721132,0.006090673725818519,0.004486659347512943,0.0044866593475128775,0.013570068071003217,0.009996595653722979,0.009996595653723047,0.000965794725740384,0.0007118166263141555,0.0007118166263141545,0.009047574741160464,0.006677285343480103,0.006677285343480234,0.003307697183033983,0.0024430899794475923,0.00244308997944772,0.004554348412494134,0.0033670200067483246,0.003367020006748325,0.007652343652535664,0.005654696952526086,0.005650612627824545,0.037592923064852735,0.025619092839780838,0.0274516206129233,0.007151510647433114,0.004914433791580828,0.0035106716108438863,2.633312337724096e-10,1.0420563049422288e-10,1.6443811147064975e-10,0.002067010662307338,0.0015633659717358996,0.001563365971735892,0.022589237120563797,0.011022575336601973,0.017186505113675588,0.029006153116058003,0.016578131170415254,0.07791218995604017,0.005220086020943628,0.00304069314678074,0.003658112184296387,0.00024598093064789184,0.00017394802769019876,0.00017394802769019925,0.002101467623800765,0.0008483768048964174,0.0024317671425749194,0.0013468013468013469,0.09579356663131848,0.0004767580452920143,0.09579356663131848,0.0,0.007323943661971831,0.005405405405405406,0.007154650522839846,0.0
Computers,3.5841681307567785e-11,2.644078099041146e-11,2.6440748483879006e-11,1.2250680010723485e-10,7.614923270322565e-11,5.6829444281942555e-11,0.022986171353504416,0.01694543217661452,0.016945432176614487,0.015467408843971268,0.011394807392747902,0.011394807392747999,0.013331004711716037,0.00982214043358292,0.009822140433582937,0.007350619723649586,0.005414791232917884,0.005414791232917917,0.0020000909734520242,0.001473397231881603,0.0014733972318816033,0.006942435708606808,0.0051167613912108025,0.005116761391210835,0.012488694763348334,0.00921689854885981,0.009216898548859744,0.016595219472793223,0.012257353728954737,0.012257353728954765,0.017742951086162837,0.013117325657821335,0.01311732565782137,0.011489298530019046,0.00849001356111775,0.008483881318772103,0.10254026782949795,0.06987987171968513,0.07487836274787303,0.06480119315071059,0.044530615845326776,0.03181086071998795,3.4227627538484245e-10,1.3544582072064975e-10,2.1373585440168573e-10,1.4998767940347846e-05,1.1344190837278163e-05,1.1344190837278165e-05,0.09045325523028146,0.0441372948938162,0.06881929324424356,0.08884485465806015,0.05077824861658068,0.23864237236282954,0.2804762959374512,0.1633770683988245,0.1965511203184414,0.05353539411648999,0.03785812255304887,0.03785812255304888,0.39705813126692485,0.16044155956326545,0.45965504507051,0.026262626262626262,0.2492046659597031,0.013706793802145411,0.2492046659597031,0.0,0.06985915492957746,0.05155925155925156,0.0682443588332416,0.0
CricketX,1.7408906300184684e-11,3.3204317678226345e-11,1.6845405221455972e-11,1.4607489219591297e-10,2.1075660734273264e-10,1.3094752952064106e-10,0.07164460454997289,0.10367767935100129,0.11689546255369054,0.020942119437293193,0.04202123414148398,0.023335779159223417,0.01568730800223936,0.03037156341762917,0.013303338219068433,0.01481242275384817,0.02768387945976092,0.015956714523983173,0.017278548596052205,0.02954192172685687,0.017162238534997654,0.0177344114261366,0.03481131125480803,0.012626478551375853,0.014363644265252655,0.026901498262434938,0.013036287046408645,0.015201299737785397,0.029530857295828446,0.012743422368991808,0.019102207895294647,0.03625938019730464,0.024546950292169495,0.024032655272096037,0.044360703433380146,0.018774062011833827,0.21315409432110305,0.3939255603175853,0.1521347735988129,0.0608180543443267,0.09671421598481221,0.04005244405264396,1.4284837533334932e-10,1.2418165984664165e-10,1.6949932169292687e-10,0.00239273571783017,0.0040272879554021515,0.0039634400854865895,0.7065887959716816,0.8015015838938283,0.288893935375352,0.21872576840933647,0.3091645250178144,0.2709905815528621,0.3598556024704173,0.5742005959534082,0.2086266602556069,0.08747295928369186,0.1575346400944602,0.023695070365916872,0.4091545690563632,0.40886049437392064,0.1455643839973938,0.04197530864197531,0.1007423117709438,0.02205005959475566,0.1007423117709438,0.1724137931034483,0.013521126760563381,0.0158004158004158,0.017336268574573474,0.005601302756552779
CricketY,2.4787563209999326e-11,4.749048359968921e-11,2.7970960992552645e-11,8.135188066206194e-11,1.3173960095832232e-10,4.9600281710675e-11,0.11808383598663318,0.23006068310165534,0.10833773323932422,0.018607332322773,0.04022842017611678,0.015248529687335552,0.030000417567557714,0.043623945543162845,0.05033695708098176,0.017443472562315866,0.023883899759991074,0.02274048567084255,0.012218219003934164,0.022321277448954575,0.01545766367975561,0.018406604858514544,0.028476065193084477,0.02937894785455377,0.021556303809675728,0.03210372842221244,0.02847561796192678,0.01941409181671121,0.028186133856856567,0.024423158623777218,0.006939256952164684,0.011040266054326028,0.010035562730955783,0.023096231333199126,0.03568464682999901,0.03999040444718956,0.07925423899279153,0.11890881898183979,0.1188405927875898,0.07482222171429427,0.10559829776598366,0.06294006790234903,3.923537797163425e-11,4.064693495709667e-11,3.380644695395291e-11,0.001650038782171807,0.0026270435790486145,0.002554867782406867,0.32044146604681945,0.41776231005439585,0.2640915460473122,0.1170311834032638,0.1815446567227159,0.3356014352630168,0.1791540379305456,0.2485485100814972,0.2074947185125626,0.02029236599084158,0.038069218444542495,0.019234915990972924,0.17608682534852535,0.19052296866826493,0.16231965505677848,0.04197530864197531,0.1007423117709438,0.02205005959475566,0.1007423117709438,0.1724137931034483,0.015211267605633802,0.014553014553014554,0.017336268574573474,0.0029904041069747575
CricketZ,2.1380730747450053e-11,3.569119743697997e-11,3.149713960688076e-11,1.5331660188038357e-10,2.468937822433618e-10,1.1985668832343154e-10,0.061264037302864456,0.0852731283027797,0.10669523862486521,0.018845298837936255,0.03928240672407927,0.02307571983463835,0.014138126635603439,0.02744643074095797,0.01088776914036992,0.013245304535970944,0.026203857530990114,0.013183162442611395,0.015383701044228065,0.02546506672636313,0.014949047428173405,0.015048606435255907,0.02793025508995063,0.010882518992921558,0.012210237241902133,0.022343376428706672,0.01229524915073291,0.014317076080224445,0.021904455465059824,0.02426187608884078,0.020743483294468762,0.0355287291877759,0.024471746150401458,0.024199435871829322,0.04675681817962541,0.018452311637552385,0.2084179052865865,0.38363644854268825,0.155005175157144,0.05669001361018776,0.0942967314714546,0.04234809399094024,1.6557298152621706e-10,1.7004170001908793e-10,1.5402233890041465e-10,0.0022041458088930222,0.004406758192975676,0.0018515286317236982,0.696676723620545,0.7926481214122765,0.3704251367239325,0.2174278569939349,0.30634367641037746,0.27884643546705995,0.34913675670622113,0.5446843959533036,0.2172517097170023,0.08572561955705699,0.15501550841326353,0.027246116013574042,0.4182305562823959,0.418535399139184,0.15610315366969343,0.04197530864197531,0.1007423117709438,0.02205005959475566,0.1007423117709438,0.1724137931034483,0.013521126760563381,0.016632016632016633,0.017336268574573474,0.005787620036878748
Crop,0.17499634263016545,0.3351854231240244,0.16857203078773736,0.27106638546805456,0.4090797531844034,0.23998673260168277,0.18721093543655185,0.4191132263045278,0.18015629616570528,0.1770730724570394,0.373018149758994,0.2038389822957076,0.18525464065412559,0.3635657769588034,0.2105375079814528,0.19275545405358405,0.36200100864626766,0.2036123999324738,0.19254872770624729,0.3658457619858768,0.19730821589027953,0.1893945904364169,0.3607903519720289,0.21212740156122914,0.18826523321094304,0.35350883785828874,0.2226675365937115,0.19130126534154962,0.34150380928026175,0.26031436175731293,0.19525680064590092,0.33123060581845093,0.2336446561251051,0.19340053379431316,0.31505704132405904,0.18328468481788396,0.1696715668791256,0.2694973215723361,0.18015696535126594,0.2962834168133653,0.5087561932939044,0.24856366376820518,0.10599934533875066,0.09530607461463657,0.13615222588215545,0.06024840405237351,0.15858280342856818,0.045369491344477916,0.12492924948041993,0.2137470798797874,0.09331546851010833,0.15603163429560601,0.2717373881598296,0.4177736547550924,0.15391936539004564,0.24364400623561344,0.1938581975412995,0.007296412322186771,0.012572587383091307,0.011123531028383229,0.44083475518442755,0.46863847659800506,1.0,0.8062850729517396,0.010957935666313185,1.0,0.010957935666313185,0.3793103448275862,0.1684507042253521,0.12432432432432433,0.16455696202531644,0.0
DiatomSizeReduction,3.082271957184087e-10,3.4930921653365606e-10,2.746906013148452e-10,2.8622498823379602e-09,2.725277765153185e-09,2.2280290205440487e-09,0.13435461894425232,0.15954167031313843,0.11365577334607546,0.045239088428244305,0.05186244083599417,0.058492988658862086,0.036304051907424445,0.0409677567611174,0.03834484495268234,0.041231773559050215,0.050410401492047424,0.04110119551912647,0.045659143576261656,0.05350827912222427,0.061061070241425944,0.03199630822341354,0.0375984527245659,0.0420510056341604,0.015343134263754197,0.01965472481006588,0.01049153028130572,0.016234887861012588,0.01763809238221374,0.024887215390850526,0.03669930245783999,0.040665936684882234,0.05588358741774505,0.016931856604449888,0.01952646669991169,0.020395330501656768,0.094435865146983,0.10118237476738895,0.12856262224237766,0.06944267368453533,0.07500583802397551,0.044984139861582804,1.9603644810142865e-09,1.2651528520727515e-09,2.033023266667806e-09,0.0008399800944874171,0.0010045680612711932,0.0008701512055571429,0.009551057032529156,0.007169561016881069,0.012012239348076397,0.00436476238450293,0.004062763110753245,0.022398655337998775,0.03992724006713229,0.04012136472963321,0.0304558599490833,0.0006698787642963942,0.000756563703205357,0.0005964978814098288,0.00013646934386384195,8.694955541643532e-05,0.00029552562596951585,0.0,0.11664899257688228,0.017044100119189512,0.11664899257688228,0.034482758620689655,0.0,0.002079002079002079,0.001651073197578426,0.002789353827672909
DistalPhalanxOutlineAgeGroup,1.8697988543605365e-10,1.8856785924799468e-10,1.885679242610596e-10,1.265385179340124e-09,1.0992408440660192e-09,8.203530635924779e-10,0.12767355422454035,0.1290089665854938,0.12900896658549382,0.04374419324244286,0.042823625929979535,0.0428236259299796,0.04694147146685218,0.04533780051411181,0.045337800514111855,0.10308055190663919,0.0938411054973152,0.09384110549731522,0.028776560100678875,0.026877657217077827,0.02687765721707783,0.04703952562833189,0.04850799155359535,0.04850799155359542,0.04498797166330717,0.046157834421875994,0.046157834421875994,0.021243797125369866,0.0222902690667388,0.02229026906673866,0.0041226966188808644,0.004084454178798022,0.004084454178798151,0.009526599408460582,0.009851152531598717,0.00984403715371716,0.05485793564549529,0.05212412894283133,0.05585255580540498,0.18752975817223747,0.16196462792029137,0.11570094243099827,9.539352049695028e-10,5.34005251550631e-10,8.426693165730582e-10,0.10501306448517221,0.11037718518965746,0.11037718518965746,0.2288521741562736,0.15317857463122675,0.2388375017463647,0.13240673466103853,0.10702986989159649,0.5030079366753771,0.013360716217726028,0.010149425027192654,0.012210286787696442,0.0011950369690791156,0.0011639688609865384,0.0011639688609865377,0.021273481247240045,0.012149356413626173,0.03480828129683764,0.0430976430976431,0.022976316719688937,0.0070917759237187124,0.022976316719688937,0.017241379310344827,0.016338028169014085,0.10644490644490645,0.07283067327095946,0.14830678670240857
DistalPhalanxOutlineCorrect,4.697671923452326e-12,3.4655214247715644e-12,3.4655864378364698e-12,3.8673909042602503e-10,2.4039387990267026e-10,1.794037859174966e-10,0.02975764199883945,0.02193736818856664,0.02193736818856664,0.0149133818108642,0.010986656848832382,0.010986656848832382,0.006225397802081599,0.004586805930180544,0.004586805930180578,0.023814846632458708,0.01754306815027243,0.017543068150272366,0.008393038347268632,0.006182858495980496,0.0061828584959804965,0.0007230294252678869,0.000532892086178567,0.0005328920861785005,0.007946351634378618,0.00586456136814073,0.00586456136814073,0.003266444589256883,0.0024126205038861653,0.002412620503886033,0.02721286392564233,0.0201184118955843,0.02011841189558456,0.009565471640988218,0.007068402282201175,0.007063296853867206,0.04524606911604269,0.030834613294617425,0.03304020603710327,0.0648974400295327,0.04459675556558118,0.031858108245968166,2.425330431896835e-10,9.597535514191178e-11,1.5145073673918384e-10,0.005176580116127327,0.003915262437245631,0.0039152624372456295,0.02619911002367985,0.012784037922424867,0.01993299446070385,0.019936608168026646,0.011394537703096671,0.05355087234254861,0.002157035579608364,0.0012564703489487195,0.0015115992541248993,0.0005113483949133027,0.0003616054485339032,0.00036160544853390325,0.00339379768693399,0.0013705785726734429,0.003927838590465183,0.06554433221099888,0.022976316719688937,0.015256257449344458,0.022976316719688937,0.0,0.12450704225352113,0.15675675675675677,0.16455696202531644,0.14243273633077444
DistalPhalanxTW,1.5746329900592819e-10,2.1540297698358861e-10,2.1933171649580972e-10,6.99138557299742e-10,8.159799092186446e-10,5.704249241286071e-10,0.11837910794264905,0.16738714807860686,0.06984031138622508,0.03816298315002709,0.05386307622014516,0.030207803537208696,0.04096110584240263,0.057708066691908755,0.03165294188163793,0.08783445335509288,0.11800195690606423,0.04549733243356082,0.023803582403679285,0.03346715060111022,0.011326566212572647,0.03588891170453017,0.05248467943380975,0.03672766828508977,0.05058947256084287,0.07552678950743395,0.04338660365428056,0.02589064180059612,0.034482197058169274,0.03746658652692494,0.004263454995036167,0.005775553013058587,0.005667680690074001,0.014760366696506847,0.022005217234447476,0.01697227056503073,0.039998462020654546,0.055557891710233384,0.017795170234946863,0.1568167449242778,0.20067217688384426,0.06115695485676958,4.5336896250283887e-10,3.2060351958616115e-10,5.948930968867186e-10,0.10657089627790887,0.15404237926455142,0.08144793989947775,0.30172374733672563,0.2554226600284984,0.4563381365377537,0.14209604097390344,0.14949221266343604,0.5190396649303852,0.009073176049524545,0.009682786353737167,0.010482036517241713,0.0011245585933589886,0.0015081730046483382,0.000854882163369574,0.023549088175531925,0.01717959700108383,0.041376153120562385,0.0430976430976431,0.022976316719688937,0.0070917759237187124,0.022976316719688937,0.06896551724137931,0.009577464788732394,0.08814968814968815,0.03614015776921666,0.09709996688722637
ECG200,3.398116351756521e-11,2.5068257670665377e-11,2.5068257670665377e-11,5.869560937924772e-10,3.6484714426938056e-10,2.7228180354051027e-10,0.02979431673779393,0.021964404848651985,0.02196440484865197,0.002894751948657793,0.002132557640227751,0.002132557640227848,0.005302610782265486,0.00390690641060753,0.0039069064106074984,0.03018101308767906,0.02223266761331036,0.022232667613310494,0.012780288032332275,0.009414792256668138,0.009414792256668072,0.001993980897923066,0.0014696174226944407,0.0014696174226945052,0.0008909311719985959,0.0006575244556722769,0.0006575244556722778,0.0018841521032553145,0.0013916488930210728,0.0013916488930211357,0.0,0.0,0.0,0.013820239796209919,0.010212461881911508,0.010205085534305845,0.11923201878078002,0.08125508498899332,0.08706724238592385,0.011899027273160879,0.008176871237568918,0.005841224225756603,3.993620967076044e-10,1.580358641347822e-10,2.493833176815598e-10,0.005220373312098859,0.003948385049346253,0.003948385049346253,0.23254862288677705,0.11347371766083644,0.1769293081962234,0.16383412777185152,0.0936374999306163,0.4400678584702098,0.0023897081003273427,0.0013920017820239368,0.0016746506252283925,0.0033980693262815145,0.002402980815237833,0.0024029808152378333,0.06774648252043779,0.027374063858606263,0.0784260005701416,0.009427609427609427,0.02863202545068929,0.004767580452920143,0.02863202545068929,0.0,0.016901408450704224,0.028274428274428276,0.026967528893780957,0.034695153721598905
ECG5000,9.168304773219417e-11,1.0911805816301366e-10,4.8804007563033826e-12,1.1418090993760412e-10,1.4969081499550447e-10,2.071381829726687e-11,0.09920743970261928,0.1355848035876683,0.08970537260094452,0.057347786441723204,0.07578888969918791,0.07141470316911365,0.030251503590361006,0.04257296273165989,0.01497635257007017,0.029365231684794532,0.04260687491875321,0.011257207636334617,0.024408102300372214,0.03371430892096221,0.023304207806808357,0.018674481131916013,0.021634792760094584,0.03401525498782323,0.019099239499720387,0.02398283964948376,0.024191660915933166,0.011266362256511243,0.01572357496546279,0.007048984778948206,0.008130844020066643,0.011885577748224479,0.0032138731503970094,0.02866166727221296,0.03918510207672776,0.027580437879306495,0.09398338919479034,0.09773301457573824,0.1772598242948657,0.0605961215253086,0.08139477151755925,0.005859589304166755,8.473854378350381e-11,6.710751856997646e-11,1.4194521454963354e-11,0.07936231102099932,0.10821081268925495,0.04592207891179755,0.1411079186911606,0.12509523401076086,0.05148978198139426,0.08807888344360702,0.07598010644332505,0.5460934289654951,0.1469257234044524,0.14510573902237842,0.13256851766239017,0.02203313095312301,0.027383583053640918,0.005927313115012516,0.048042905908059534,0.029374274317854384,0.12767785363327674,0.05432098765432099,0.04418522446094026,0.266984505363528,0.04418522446094026,0.05172413793103448,0.0005633802816901409,0.120997920997921,0.05448541552008806,0.16718431104075732
ECGFiveDays,5.494879318066437e-11,4.053629609903983e-11,4.053616607291002e-11,6.090104587738112e-10,3.785559585524395e-10,2.8251282420688476e-10,0.08922886380203647,0.06577962186483328,0.06577962186483328,0.0037084126111539295,0.0027319797299731117,0.002731979729973306,0.005923118943006928,0.004364090128323143,0.004364090128323275,0.0052269205674211235,0.003850380611116389,0.00385038061111652,0.0053436514712199915,0.003936481585258476,0.003936481585258476,0.014281891481618887,0.010526137222417995,0.010526137222417992,0.017462007175831545,0.012887299405494506,0.012887299405494244,0.02235696353441362,0.016513021162263983,0.01651302116226398,0.023438710613885878,0.01732818845234531,0.01732818845234518,0.02210006594624515,0.01633083683002768,0.01631904124826246,0.09732199548668768,0.06632368633385895,0.0710678042456087,0.04125409493954408,0.02834932760461575,0.020251606559139525,3.0042104924972755e-10,1.1888283969328806e-10,1.8759909332101617e-10,0.006990195156198747,0.005286974780669683,0.0052869747806696815,0.016326058815435817,0.007966413929008535,0.01242130895435262,0.013835926382123227,0.00790776362205938,0.037164091363256435,0.3149606269207826,0.18346414521549725,0.22071691966184573,0.029885725100318186,0.021134007923294153,0.021134007923294163,0.010546464060052902,0.004260811595115272,0.012208153536606123,0.0007856341189674523,0.04277129727819017,0.050119189511323006,0.04277129727819017,0.0,0.004507042253521127,0.005405405405405406,0.005778756191524491,0.00456515180547354
